"EVAL_GRP","FORTYPCD","COUNTYCD","VOLCFNET"
132020,161,275,1457292.90121318
132020,406,275,5990562.60394157
132020,608,277,1079744.60688262
132020,142,279,NA
132020,161,279,10491592.297827
132020,507,279,NA
132020,520,279,NA
132020,608,279,459060.205820648
132020,142,283,19610805.2409028
132020,161,283,NA
132020,406,283,447753.523439733
132020,519,283,256970.683346509
132020,520,283,511004.324044235
132020,602,283,2898579.88804737
132020,161,285,24965701.913462
132020,501,285,4213830.32800759
132020,508,285,NA
132020,142,287,19440727.809116
132020,161,287,5196484.72760845
132020,520,287,NA
132020,161,289,9458721.87326955
132020,406,289,NA
132020,508,289,NA
132020,602,289,2576093.39122403
132020,520,291,1178867.5126669
132020,161,293,14358332.8694973
132020,161,295,6156121.96971984
132020,406,297,509047.686815037
132020,508,297,NA
132020,142,299,48600560.5484431
132020,161,299,18743998.9606148
132020,602,299,5228722.78069179
132020,161,301,19474500.0501417
132020,508,301,113900.807783661
132020,602,301,3383654.08711363
132020,161,303,85714928.2073991
132020,503,303,NA
132020,507,303,NA
132020,508,303,9865799.91830567
132020,511,303,NA
132020,607,303,2998261.45200779
132020,142,305,6714462.22968765
132020,161,305,14972021.2227719
132020,608,305,605467.532643994
132020,995,305,4227903.4706947
132020,141,307,67894.8591557134
132020,142,307,NA
132020,161,307,1130435.21594982
132020,142,309,7759755.37403841
132020,161,313,8287313.76737399
132020,503,313,7613352.28641875
132020,142,315,8908310.42565343
132020,161,315,14817704.9626341
132020,406,315,NA
132020,520,315,3702903.17883224
132020,161,317,108394864.348533
132020,503,317,355566.609549729
132020,520,317,1843082.93964884
132020,161,319,17002832.8659057
132020,503,319,1115781.03774998
132020,508,319,509671.158248867
132020,520,319,6237831.52947887
132020,142,321,18272760.1565749
132020,161,321,5448038.35027853
132020,507,321,NA
132021,161,1,26153810.6796103
132021,602,1,1023829.19963845
132021,142,3,8761279.57802871
132021,407,3,NA
132021,608,3,124716.020715343
132021,142,5,14438984.7673142
132021,161,5,28290080.488712
132021,406,5,1620899.57954906
132021,608,5,215291.204839429
132021,141,7,2968753.63969389
132021,406,7,4797589.60019464
132021,520,7,4467956.24919928
132021,161,9,13209163.2847159
132021,705,9,3680622.60771375
132021,511,11,1959247.98429344
132021,503,13,10415910.096382
132021,520,13,4081663.38488327
132021,161,15,19011747.2753177
132021,406,15,NA
132021,503,15,220156.104908516
132021,519,15,NA
132021,999,17,494420.835255176
132021,142,19,11465410.348042
132021,161,19,3867459.65338013
132021,407,19,65822.6109464952
132021,508,21,246730.284811068
132021,142,23,NA
132021,503,23,302152.465251169
132021,702,23,7099956.23362308
132021,142,25,9025278.26158492
132021,161,25,27739455.6189039
132021,142,27,13567342.948376
132021,161,27,21274060.3381635
132021,507,27,2972147.38020355
132021,161,29,NA
132021,141,31,4316431.34540471
132021,142,31,8139803.29114416
132021,161,31,31945666.9257156
132021,406,31,6746462.92191762
132021,508,31,NA
132021,520,31,118101.062604225
132021,962,31,1849827.89033558
132021,142,33,3309527.1820668
132021,161,33,60454575.198376
132021,161,35,18132584.7695043
132021,142,37,2513245.56398588
132021,161,37,19278902.6594261
132021,507,37,240578.196810914
132021,704,37,691242.004648831
132021,142,39,13106644.2034652
132021,161,39,19897993.7372801
132021,406,39,6302532.9500371
132021,514,39,NA
132021,520,39,3175524.94427834
132021,161,43,144666.445173798
132021,602,43,1792274.96389123
132021,161,45,23812476.0995412
132021,402,45,698208.346874658
132021,406,45,6112801.34072728
132021,520,45,6384895.89221846
132021,161,47,10329612.0486968
132021,142,49,358448.147332849
132021,161,49,NA
132021,403,49,1390635.14389689
132021,406,49,455001.399113288
132021,608,49,225793.867118237
132021,999,49,NA
132021,161,53,7800347.97083557
132021,161,55,1907246.77599186
132021,163,55,335648.156945188
132021,519,55,272699.514356087
132021,161,57,NA
132021,405,57,NA
132021,508,57,3642389.26171924
132021,161,59,5283035.17850273
132021,161,61,12494474.0175077
132021,520,61,6188722.98701055
132021,142,65,33674006.8515263
132021,161,65,NA
132021,407,65,3082167.95291322
132021,608,65,1385107.25292164
132021,142,69,4441982.25688578
132021,161,69,12544565.8356209
132021,520,69,NA
132021,142,71,7245998.86065562
132021,999,71,747669.497478039
132021,161,73,21942348.5234042
132021,406,73,5484963.76008976
132021,142,75,1039805.33230522
132021,406,77,4310698.21607222
132021,161,79,15699040.3923393
132021,404,79,4355383.58028344
132021,507,81,NA
132021,520,83,2351532.26941391
132021,141,87,11674778.7855047
132021,142,87,21363742.5778345
132021,161,87,30171363.1675669
132021,514,87,5048006.31321505
132021,520,87,4419715.25711539
132021,142,91,3079110.20282141
132021,161,91,64491010.1686628
132021,406,91,5467102.05800689
132021,520,91,3326585.00518321
132021,142,93,1930401.70127868
132021,161,93,24295656.2160993
132021,141,95,3494299.93096308
132021,520,95,4001395.22053022
132021,141,99,1854452.84536874
132021,161,99,24850565.7585841
132021,403,99,5877222.55699781
132021,520,99,2976410.07035053
132021,142,101,27272825.7854836
132021,520,101,438274.202675154
132021,608,101,118885.34848767
132021,999,101,NA
132021,161,103,46149956.3468797
132021,161,105,14203783.6226476
132021,161,107,76248529.3725998
132021,406,107,2859327.78883843
132021,501,107,364313.84185583
132021,520,107,151196.576536084
132021,161,109,20103161.2530213
132021,520,115,2011218.35225219
132021,161,119,6018719.507931
132021,406,121,7618993.93702795
132021,503,121,15783092.6376838
132021,405,123,13895704.5851953
132021,161,125,5189210.03910925
132021,503,125,706002.715308735
132021,520,125,1710515.5204999
132021,161,127,41681721.2487543
132021,520,127,155378.32108555
132021,161,129,4513457.04554006
132021,517,129,3968797.10730409
132021,142,131,31079105.1563281
132021,161,131,25819791.1999963
132021,520,131,NA
132021,161,133,29172802.1111616
132021,508,133,286508.500128769
132021,506,135,1239089.93409275
132021,508,135,205944.796884154
132021,161,137,1424450.43112615
132021,162,137,8457997.13600385
132021,504,137,21829100.1218882
132021,161,141,62344822.618713
132021,406,141,150931.549072256
132021,507,141,45602.0751863777
132021,508,141,843839.106221541
132021,161,143,11967804.5746079
132021,161,145,29591320.1674197
132021,406,145,NA
132021,520,145,93881.8049913251
132021,161,147,2200866.49312739
132021,161,149,18588842.0699784
132021,406,149,24968856.2044023
132021,516,149,127717.502668633
132021,508,151,3188896.61176895
132021,161,153,14153679.6217123
132021,142,155,11287177.7779272
132021,161,155,NA
132021,403,155,1320294.4614079
132021,516,155,360077.950945943
132021,602,155,NA
132021,608,155,1895842.10690492
132021,161,157,16056200.9446302
132021,508,157,3247309.55134925
132021,161,159,14770382.8336246
132021,406,159,1011049.79222259
132021,508,159,13438081.3967252
132021,161,161,3931559.80210069
132021,161,163,73369838.9463107
132021,402,163,NA
132021,406,163,NA
132021,999,163,2870943.6472678
132021,161,165,9573127.5534264
132021,406,165,4907887.96834202
132021,519,165,NA
132021,520,165,NA
132021,608,165,211107.306636127
132021,704,165,NA
132021,142,167,11090536.9579765
132021,161,167,18381267.8481263
132021,508,167,NA
132021,161,169,44366831.4965581
132021,161,171,8716165.32102867
132021,142,173,6169960.29097129
132021,406,173,2762014.27717921
132021,520,173,1446254.92541891
132021,141,175,9354490.37025208
132021,142,175,19669496.4057344
132021,161,175,30826408.8894432
132021,406,175,2568960.69865016
132021,503,175,5239967.27265117
132021,507,175,NA
132021,520,175,679116.980889733
132021,142,177,5193568.61250573
132021,161,177,17049988.0386391
132021,407,177,5427829.54053397
132021,507,177,2401105.95349818
132021,142,179,12195941.661818
132021,161,179,28528146.7668517
132021,520,179,204688.023092087
132021,161,181,16792980.1302518
132021,503,181,12045714.2901051
132021,142,183,10933750.4062607
132021,161,183,12114541.3554754
132021,508,183,NA
132021,519,183,37231.4707899641
132021,520,183,NA
132021,995,183,5846364.71994548
132021,142,185,2854697.78544691
132021,403,185,2997227.12406015
132021,407,185,6609943.13870896
132021,161,187,NA
132021,161,189,27428317.7508051
132021,161,191,13859005.9706281
132021,508,191,1565484.63110398
132021,520,191,109896.600451226
132021,608,191,NA
132021,161,193,921857.189176233
132021,503,193,NA
132021,161,195,8510635.92921857
132021,508,195,NA
132021,141,197,NA
132021,161,197,12378232.2781394
132021,403,197,163683.065201067
132021,406,197,2485770.16162375
132021,506,197,4653919.27697287
132021,520,197,2391195.87482634
132021,161,199,54485758.6281651
132021,608,199,6390391.09891481
132021,142,201,NA
132021,508,201,632448.994330317
132021,141,205,NA
132021,142,205,5622135.04509146
132021,406,205,257256.761580153
132021,407,205,8177404.35217224
132021,507,205,261536.678205715
132021,161,207,874141.978512354
132021,406,207,335620.386620202
132021,508,207,4112257.87248778
132021,706,207,2251426.90661868
132021,142,209,1341126.78477101
132021,508,209,NA
132021,706,209,86019.2134443804
132021,161,211,48595338.9616882
132021,999,211,1709465.78172388
132021,161,213,17877695.130976
132021,161,217,NA
132021,161,221,39438264.7159165
132021,406,221,1799537.83841039
132021,508,221,NA
132021,161,223,NA
132021,406,223,3821103.34106328
132021,506,223,543457.80177639
132021,508,223,57307.8301967936
132021,161,225,6827109.7252052
132021,161,227,5021632.74616274
132021,142,229,NA
132021,161,229,8966267.37761725
132021,602,229,NA
132021,161,231,30417783.3195939
132021,508,231,NA
132021,602,231,11177641.5682107
132021,161,233,15268460.8675826
132021,503,233,226812.763450644
132021,161,235,3954369.0911739
132021,161,237,18070396.6988349
132021,406,239,6408941.74318687
132021,504,239,14538059.9289901
132021,520,239,6761687.71678862
132021,142,243,266171.795913535
132021,161,243,22177834.2431729
132021,407,243,NA
132021,507,243,1886605.18376625
132021,520,243,45065.5268294844
132021,999,243,135822.570913927
132021,608,245,NA
132021,161,249,1481017.78710745
132021,508,249,1892343.00273798
132021,161,251,28075651.7720962
132021,508,251,NA
132021,608,251,1044472.86757213
132021,704,251,41666.3365428222
132021,705,251,NA
132021,142,253,9133060.87976197
132021,406,255,7249752.9527079
132021,508,255,754237.504797532
132021,141,259,NA
132021,161,259,26331233.9792681
132021,517,259,2910954.74047809
132021,142,261,15094750.1945088
132021,161,261,17103828.1303285
132021,406,261,135972.811685601
132021,608,261,NA
132021,161,263,27886517.4551564
132021,406,263,24007946.4606519
132021,503,263,9367335.89987082
132021,520,263,497266.552469088
132021,161,265,11582260.4784901
132021,406,265,179066.577353282
132021,508,265,5195694.24388851
132021,520,265,1653982.60095859
132021,142,267,11286564.4890112
132021,161,267,17096605.8977382
132021,514,267,109346.190333875
132021,999,267,NA
132021,142,269,NA
132021,161,269,6553811.08435635
132021,507,269,NA
132021,161,271,19697608.7997725
132021,520,271,897242.836530619
132021,608,271,3178892.88264918
132021,706,271,NA
132021,999,271,94343.8038806387
132021,142,273,3944595.83135331
132021,161,273,10440116.6176039
132021,520,273,3989197.40047354
132021,141,275,10750889.2497957
132021,142,275,4166757.17048134
132021,161,275,1457292.90121318
132021,406,275,5058285.68868417
132021,608,277,1079744.60688262
132021,142,279,8891095.45556523
132021,161,279,10566122.7349152
132021,520,279,1366651.09039876
132021,608,279,5520902.24068415
132021,161,283,NA
132021,406,283,447753.523439733
132021,519,283,256970.683346509
132021,520,283,514634.409406293
132021,161,285,24955770.8617102
132021,501,285,4211405.79962554
132021,508,285,NA
132021,142,287,18292652.0867363
132021,161,287,5175011.65022163
132021,520,287,NA
132021,161,289,10184969.8768835
132021,406,289,NA
132021,508,289,NA
132021,520,291,1190656.18779357
132021,161,293,5717837.80482897
132021,406,297,508754.794014799
132021,508,297,NA
132021,142,299,48659703.2288422
132021,161,299,10265375.7403608
132021,507,299,NA
132021,519,299,NA
132021,161,301,13587005.5302316
132021,508,301,114041.774129928
132021,602,301,3387841.7778155
132021,161,303,65428546.1002112
132021,503,303,NA
132021,507,303,NA
132021,508,303,9878010.0667194
132021,511,303,NA
132021,607,303,3001972.1716266
132021,142,305,6714462.22968765
132021,161,305,18455527.9946697
132021,519,305,1261253.48416511
132021,608,305,605467.532643994
132021,995,305,4227903.4706947
132021,142,307,NA
132021,161,307,1447021.23085335
132021,142,309,7759755.37403841
132021,520,309,NA
132021,608,309,1268863.14152055
132021,161,313,8370186.90504774
132021,503,313,7613352.28641875
132021,142,315,8871499.22554741
132021,161,315,14756474.7768381
132021,520,315,3702903.17883224
132021,607,315,7016630.57941797
132021,704,315,NA
132021,161,317,109931150.364143
132021,503,317,356006.667234815
132021,520,317,1845363.98289098
132021,161,319,42671294.9748184
132021,503,319,NA
132021,508,319,510945.33614449
132021,520,319,6245551.61800544
132021,142,321,10858846.5165484
132021,161,321,5448038.35027853
132021,507,321,NA
152010,987,1,237023.100210522
152010,985,3,7373825.24707555
152019,989,1,3220882.37848184
152019,984,9,6480694.42718438
161991,201,3,27227378.2210511
161991,221,3,93582153.7310088
161991,265,3,18840016.0978569
161991,266,3,5445787.42436967
161991,267,3,59510383.2825477
161991,999,3,1647261.33672043
161991,201,5,75990456.8183479
161991,266,5,18745478.1998891
161991,901,5,2319593.0370703
161991,201,7,10483687.5265428
161991,265,7,21427033.5260513
161991,266,7,23158377.1468152
161991,281,7,16135738.9036174
161991,901,7,1499691.23008896
161991,201,9,262403989.472646
161991,221,9,18666421.113537
161991,267,9,264706191.591014
161991,281,9,32501797.0881214
161991,301,9,60758981.1814389
161991,304,9,125121464.536536
161991,321,9,66649406.9857747
161991,999,9,2320577.03488735
161991,266,11,21241257.2147107
161991,703,11,3476862.6606332
161991,901,11,820597.434109161
161991,201,13,87174516.8008531
161991,266,13,35524367.1583243
161991,281,13,34318292.618718
161991,367,13,11264588.8540476
161991,703,13,18377767.2907659
161991,201,15,200955222.857141
161991,221,15,292038298.525539
161991,266,15,39503942.7400817
161991,267,15,15361479.3862443
161991,281,15,4573807.17253395
161991,367,15,2963481.56569046
161991,999,15,35065234.2989236
161991,201,17,248152948.556255
161991,221,17,22430900.1754585
161991,241,17,24890243.2474874
161991,266,17,10504492.9704519
161991,267,17,116614854.337365
161991,281,17,92269262.7025415
161991,301,17,162544790.303692
161991,304,17,328259709.007558
161991,321,17,89544105.583984
161991,902,17,29694517.2585125
161991,999,17,2801319.24773496
161991,201,19,14680602.5765091
161991,901,19,3037879.77491545
161991,201,21,160754094.853672
161991,221,21,29454195.1608878
161991,266,21,82752292.6407411
161991,267,21,11357543.1471917
161991,281,21,54791398.3513693
161991,301,21,31720971.5666349
161991,304,21,118704752.768941
161991,321,21,37240613.0241843
161991,703,21,26389595.9027837
161991,902,21,16695818.8716036
161991,201,23,5885197.2116509
161991,201,25,42489031.941865
161991,221,25,20292038.511277
161991,266,25,29149230.4298619
161991,201,29,76793821.3185689
161991,266,29,0
161991,281,29,46328526.3798474
161991,901,29,15779177.3797965
161991,201,31,12945321.6100495
161991,281,31,51803923.7636614
161991,201,35,346950318.565722
161991,221,35,5326812.52716903
161991,265,35,1554569.40990881
161991,266,35,50660660.5099217
161991,267,35,633646453.707415
161991,281,35,1880031.10856467
161991,304,35,342342754.977171
161991,999,35,5595139.54514738
161991,201,37,132381172.092339
161991,265,37,19887148.3164088
161991,266,37,50287392.2927299
161991,281,37,73154875.7775188
161991,366,37,1291462.57771129
161991,201,39,74950442.8320265
